VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),HUN,Hungary,2013,2013,16,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),HUN,Hungary,2014,2014,15.9,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),HUN,Hungary,2015,2015,15.8,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),HUN,Hungary,2016,2016,13.3,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),HUN,Hungary,2017,2017,13,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),HUN,Hungary,2018,2018,11.9,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),TUR,Turkey,2006,2006,14.7,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),TUR,Turkey,2007,2007,13.6,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),TUR,Turkey,2008,2008,11.9,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),TUR,Turkey,2009,2009,13.6,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),TUR,Turkey,2010,2010,13.7,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),TUR,Turkey,2011,2011,12.7,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),TUR,Turkey,2012,2012,12.1,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),TUR,Turkey,2013,2013,11.7,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),TUR,Turkey,2014,2014,11.8,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),TUR,Turkey,2015,2015,12,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),TUR,Turkey,2016,2016,9.3,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),TUR,Turkey,2017,2017,9.4,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),ISL,Iceland,2005,2005,13.6,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),ISL,Iceland,2006,2006,14.5,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),ISL,Iceland,2007,2007,14,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),ISL,Iceland,2008,2008,14.1,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),ISL,Iceland,2009,2009,14.4,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),ISL,Iceland,2010,2010,16.4,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),ISL,Iceland,2011,2011,15.7,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),ISL,Iceland,2012,2012,17.3,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),ISL,Iceland,2013,2013,16.8,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),ISL,Iceland,2014,2014,15.9,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),ISL,Iceland,2015,2015,16,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),ISL,Iceland,2016,2016,17.1,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),CHL,Chile,2006,2006,5.6,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),CHL,Chile,2009,2009,8.7,B; D,Break; Difference in methodology
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),CHL,Chile,2013,2013,6.2,B; D,Break; Difference in methodology
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),CHL,Chile,2015,2015,8.2,D,Difference in methodology
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),CHL,Chile,2017,2017,7.4,D,Difference in methodology
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2005,2005,62,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2006,2006,62.8,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2007,2007,64.2,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2008,2008,65.2,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2009,2009,63.7,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2010,2010,64.9,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2011,2011,62.5,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2012,2012,63.1,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2013,2013,62.2,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2014,2014,63.2,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2015,2015,63.4,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2016,2016,62.2,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2017,2017,63.8,,
PRHSMGHE,"Good/very good health, males aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2018,2018,64,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2005,2005,17.8,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2006,2006,17.7,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2007,2007,17.8,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2008,2008,17.6,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2009,2009,15.3,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2010,2010,15.8,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2011,2011,17.9,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2012,2012,18.5,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2013,2013,18.9,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2014,2014,17.9,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2015,2015,19.9,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2016,2016,20.4,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),LUX,Luxembourg,2017,2017,18.8,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),GRC,Greece,2005,2005,11.2,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),GRC,Greece,2006,2006,12.1,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),GRC,Greece,2007,2007,12.8,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),GRC,Greece,2008,2008,12.6,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),GRC,Greece,2009,2009,12.9,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),GRC,Greece,2010,2010,13.2,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),GRC,Greece,2011,2011,13.1,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),GRC,Greece,2012,2012,14.2,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),GRC,Greece,2013,2013,13.9,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),GRC,Greece,2014,2014,14.1,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),GRC,Greece,2015,2015,13.8,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),GRC,Greece,2016,2016,14.2,,
PRHSMFAH,"Fair (not good, not bad) health, males aged 15+",PERCALEF,% of population (crude rate),GRC,Greece,2017,2017,14,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2005,2005,56.1,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2006,2006,56.1,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2007,2007,58.6,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2008,2008,58.2,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2009,2009,59.3,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2010,2010,60,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2011,2011,57,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2012,2012,58.4,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2013,2013,57.6,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2014,2014,58.8,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2015,2015,59.6,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2016,2016,59,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2017,2017,60.4,,
PRHSFGHE,"Good/very good health, females aged 15+",PERCALEF,% of population (crude rate),CZE,Czech Republic,2018,2018,60.7,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2005,2005,18.7,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2006,2006,17.4,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2007,2007,16.9,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2008,2008,16.4,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2009,2009,16.5,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2010,2010,15.4,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2011,2011,14.9,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2012,2012,14.7,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2013,2013,14.3,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2014,2014,13.7,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2015,2015,14.3,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2016,2016,13.7,,
PRHSTBAH,"Bad/very bad health, total aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2017,2017,13.6,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2005,2005,20.6,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2006,2006,19.3,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2007,2007,18.8,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2008,2008,18.1,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2009,2009,18.3,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2010,2010,16.9,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2011,2011,16.2,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2012,2012,15.9,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2013,2013,15.3,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2014,2014,14.9,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2015,2015,15.3,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2016,2016,14.9,,
PRHSFBAH,"Bad/very bad health, females aged 15+",PERCALEF,% of population (crude rate),POL,Poland,2017,2017,14.6,,
PRHSTFAH,"Fair (not good, not bad) health, total aged 15+",PERCALEF,% of population (crude rate),ISL,Iceland,2005,2005,14.4,,
PRHSTFAH,"Fair (not good, not bad) health, total aged 15+",PERCALEF,% of population (crude rate),ISL,Iceland,2006,2006,14.3,,
PRHSTFAH,"Fair (not good, not bad) health, total aged 15+",PERCALEF,% of population (crude rate),ISL,Iceland,2007,2007,16.3,,
PRHSTFAH,"Fair (not good, not bad) health, total aged 15+",PERCALEF,% of population (crude rate),ISL,Iceland,2008,2008,15.3,,
PRHSTFAH,"Fair (not good, not bad) health, total aged 15+",PERCALEF,% of population (crude rate),ISL,Iceland,2009,2009,15.4,,
PRHSTFAH,"Fair (not good, not bad) health, total aged 15+",PERCALEF,% of population (crude rate),ISL,Iceland,2010,2010,17,,
PRHSTFAH,"Fair (not good, not bad) health, total aged 15+",PERCALEF,% of population (crude rate),ISL,Iceland,2011,2011,16,,
PRHSTFAH,"Fair (not good, not bad) health, total aged 15+",PERCALEF,% of population (crude rate),ISL,Iceland,2012,2012,18.1,,
PRHSTFAH,"Fair (not good, not bad) health, total aged 15+",PERCALEF,% of population (crude rate),ISL,Iceland,2013,2013,17.5,,
PRHSTFAH,"Fair (not good, not bad) health, total aged 15+",PERCALEF,% of population (crude rate),ISL,Iceland,2014,2014,17.5,,
PRHSTFAH,"Fair (not good, not bad) health, total aged 15+",PERCALEF,% of population (crude rate),ISL,Iceland,2015,2015,18,,
PRHSTFAH,"Fair (not good, not bad) health, total aged 15+",PERCALEF,% of population (crude rate),ISL,Iceland,2016,2016,17.5,,
PRHSFFAH,"Fair (not good, not bad) health, females aged 15+",PERCALEF,% of population (crude rate),NLD,Netherlands,2005,2005,20.8,,
PRHSFFAH,"Fair (not good, not bad) health, females aged 15+",PERCALEF,% of population (crude rate),NLD,Netherlands,2006,2006,19.7,,
PRHSFFAH,"Fair (not good, not bad) health, females aged 15+",PERCALEF,% of population (crude rate),NLD,Netherlands,2007,2007,20.4,,
PRHSFFAH,"Fair (not good, not bad) health, females aged 15+",PERCALEF,% of population (crude rate),NLD,Netherlands,2008,2008,19.6,,
PRHSFFAH,"Fair (not good, not bad) health, females aged 15+",PERCALEF,% of population (crude rate),NLD,Netherlands,2009,2009,19.9,,
PRHSFFAH,"Fair (not good, not bad) health, females aged 15+",PERCALEF,% of population (crude rate),NLD,Netherlands,2010,2010,18.7,,
PRHSFFAH,"Fair (not good, not bad) health, females aged 15+",PERCALEF,% of population (crude rate),NLD,Netherlands,2011,2011,20.2,,
PRHSFFAH,"Fair (not good, not bad) health, females aged 15+",PERCALEF,% of population (crude rate),NLD,Netherlands,2012,2012,21.5,,
PRHSFFAH,"Fair (not good, not bad) health, females aged 15+",PERCALEF,% of population (crude rate),NLD,Netherlands,2013,2013,22.4,,
PRHSFFAH,"Fair (not good, not bad) health, females aged 15+",PERCALEF,% of population (crude rate),NLD,Netherlands,2014,2014,19.8,,
PRHSFFAH,"Fair (not good, not bad) health, females aged 15+",PERCALEF,% of population (crude rate),NLD,Netherlands,2015,2015,21.6,,
PRHSFFAH,"Fair (not good, not bad) health, females aged 15+",PERCALEF,% of population (crude rate),NLD,Netherlands,2016,2016,21.2,,
PRHSFFAH,"Fair (not good, not bad) health, females aged 15+",PERCALEF,% of population (crude rate),NLD,Netherlands,2017,2017,21.5,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),DEU,Germany,2005,2005,60.1,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),DEU,Germany,2006,2006,60.5,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),DEU,Germany,2007,2007,59.8,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),DEU,Germany,2008,2008,64.5,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),DEU,Germany,2009,2009,65.2,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),DEU,Germany,2010,2010,65.2,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),DEU,Germany,2011,2011,64.8,,
PRHSTGHE,"Good/very good health, total aged 15+",PERCALEF,% of population (crude rate),DEU,Germany,2012,2012,65.4,,
